,class,title,date,url
634,AI학부 공지사항,[대학혁신] 2023학년도 DU BSM e-class(기초수학) 프로그램 운영 안..,23/04/27,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=444025&page=3&menu=page&menu_id=1011&search_field=&search_key=&search_cate=
635,AI학부 공지사항,[대학혁신] 2023 All in Care 상담 관련 부서 연합박람회 개최 안내..,23/04/27,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=444020&page=3&menu=page&menu_id=1011&search_field=&search_key=&search_cate=
636,AI학부 공지사항,"인공지능팩토리 주관, 제5회 2023 연구개발특구 AI SPARK 챌린지..",23/04/20,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=443260&page=3&menu=page&menu_id=1011&search_field=&search_key=&search_cate=
637,AI학부 공지사항,동북권(대구) 메타버스 아카데미 2기 모집,23/04/14,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=442641&page=3&menu=page&menu_id=1011&search_field=&search_key=&search_cate=
638,AI학부 공지사항,[국제처] 하계방학 해외단기연수 프로그램 홍보 안내..,23/04/12,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=442199&page=3&menu=page&menu_id=1011&search_field=&search_key=&search_cate=
639,AI학부 공지사항,[대학혁신] 2023학년도 1학기 학생설계전공 개발 공모 신청 안내..,23/04/11,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=442105&page=3&menu=page&menu_id=1011&search_field=&search_key=&search_cate=
640,AI학부 공지사항,2023년 제2차 평생교육사 자격증 발급 신청 안내,23/04/10,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=441950&page=3&menu=page&menu_id=1011&search_field=&search_key=&search_cate=
641,AI학부 공지사항,[대학혁신] 2023학년도 「DU 북(Book)돋움 독후감 공모전」안내..,23/04/10,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=441903&page=3&menu=page&menu_id=1011&search_field=&search_key=&search_cate=
642,AI학부 공지사항,대한상공회의소 주관 Job MT 홍보 안내,23/04/05,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=441363&page=3&menu=page&menu_id=1011&search_field=&search_key=&search_cate=
643,AI학부 공지사항,2023 찾아가는 진로탐색 멘토단 모집 안내,23/03/31,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=440742&page=3&menu=page&menu_id=1011&search_field=&search_key=&search_cate=
644,AI학부 공지사항,[대학혁신]2023학년도 국외 파견을 위한 사전교육 프로그램 실시 안..,23/03/31,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=440664&page=3&menu=page&menu_id=1011&search_field=&search_key=&search_cate=
645,AI학부 공지사항,[교육성과관리센터]자기주도활동 실적 입력 안내,23/03/30,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=440592&page=3&menu=page&menu_id=1011&search_field=&search_key=&search_cate=
646,AI학부 공지사항,2023년 대학교 예비군훈련 계획 공고,23/03/29,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=440439&page=3&menu=page&menu_id=1011&search_field=&search_key=&search_cate=
647,AI학부 공지사항,※필수※[실험실] 2023학년 1학기 온라인 안전교육 이수..,23/03/28,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=440223&page=3&menu=page&menu_id=1011&search_field=&search_key=&search_cate=
648,AI학부 공지사항,[대학일자리플러스센터] 단과대학별 진로취업멘토링 프로그램 안내..,23/03/21,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=439323&page=4&menu=page&menu_id=1011&search_field=&search_key=&search_cate=
649,AI학부 공지사항,[대학혁신]2023-1학기 학습 챌린지 3UP 안내,23/03/20,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=439164&page=4&menu=page&menu_id=1011&search_field=&search_key=&search_cate=
650,AI학부 공지사항,[대학혁신]2023-1학기 아하! 공부법 운영 안내,23/03/17,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=438966&page=4&menu=page&menu_id=1011&search_field=&search_key=&search_cate=
651,AI학부 공지사항,[대학혁신]2023-1학기 DU 학습법 특강 안내,23/03/17,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=438960&page=4&menu=page&menu_id=1011&search_field=&search_key=&search_cate=
652,AI학부 공지사항,[대학일자리플러스센터] JOB그레잇! IT기업 온라인 집중탐방 프로그..,23/03/13,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=438163&page=4&menu=page&menu_id=1011&search_field=&search_key=&search_cate=
653,AI학부 공지사항,[대학혁신] 2023학년도 1학기 영어클리닉 실시 안내..,23/03/13,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=438161&page=4&menu=page&menu_id=1011&search_field=&search_key=&search_cate=
654,AI학부 공지사항,2023학년도 장애 재학생 장애등록 신청 안내,23/03/10,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=438045&page=4&menu=page&menu_id=1011&search_field=&search_key=&search_cate=
655,AI학부 공지사항,조기 취업자의 취업유고결석 인정 기준 강화에 따른 안내..,23/03/09,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=437800&page=4&menu=page&menu_id=1011&search_field=&search_key=&search_cate=
656,AI학부 공지사항,[대학혁신]2023학년도 DU 학습지기 CTL 서포터즈 운영 안내..,23/03/07,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=437529&page=4&menu=page&menu_id=1011&search_field=&search_key=&search_cate=
657,AI학부 공지사항,2023학년도 1학기 수강포기 실시 안내,23/03/07,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=437521&page=4&menu=page&menu_id=1011&search_field=&search_key=&search_cate=
658,AI학부 공지사항,2023학년도 제1학기 조기졸업 신청 안내,23/03/03,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=436939&page=4&menu=page&menu_id=1011&search_field=&search_key=&search_cate=
659,AI학부 공지사항,2023학년도 봄학기 외국어특강 개강 안내,23/03/03,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=436875&page=4&menu=page&menu_id=1011&search_field=&search_key=&search_cate=
660,AI학부 공지사항,[대학혁신]2023-1학기 Learning SIG+ 운영 안내,23/03/03,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=436874&page=4&menu=page&menu_id=1011&search_field=&search_key=&search_cate=
661,AI학부 공지사항,2023학년도 1학기 사물함 신청 안내,23/03/02,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=436683&page=4&menu=page&menu_id=1011&search_field=&search_key=&search_cate=
662,AI학부 공지사항,2023-1학기 수강변경(정정) 및 수강허가서 신청 안내..,23/02/27,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=436572&page=4&menu=page&menu_id=1011&search_field=&search_key=&search_cate=
663,AI학부 공지사항,2023학년도 1학기 공통교양 영어교과목 이수면제 신청 안내..,23/02/27,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=436570&page=5&menu=page&menu_id=1011&search_field=&search_key=&search_cate=
664,AI학부 공지사항,2023-1학기 유고결석 처리 안내,23/02/27,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=436540&page=5&menu=page&menu_id=1011&search_field=&search_key=&search_cate=
665,AI학부 공지사항,2023학년도 제1학기 캡스톤디자인 과제 지원사업 안내..,23/02/27,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=436539&page=5&menu=page&menu_id=1011&search_field=&search_key=&search_cate=
666,AI학부 공지사항,2023-1학기 국내학점교류(대구가톨릭대학교) 신청 안내..,23/02/22,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=436330&page=5&menu=page&menu_id=1011&search_field=&search_key=&search_cate=
667,AI학부 공지사항,2022학년도 전기(2023.2월 졸업) 학위수여자 대상 진로취업카드 작..,23/02/16,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=436132&page=5&menu=page&menu_id=1011&search_field=&search_key=&search_cate=
668,AI학부 공지사항,2023학년도 1학기 대학(원) 재학생 등록 안내,23/02/16,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=436125&page=5&menu=page&menu_id=1011&search_field=&search_key=&search_cate=
669,AI학부 공지사항,2022학년도 전기 학위수여식 안내,23/02/13,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=435951&page=5&menu=page&menu_id=1011&search_field=&search_key=&search_cate=
670,AI학부 공지사항,2023학년도 1학기 학기제 국내현장실습 실시 안내,23/02/10,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=435931&page=5&menu=page&menu_id=1011&search_field=&search_key=&search_cate=
671,AI학부 공지사항,Vivado를 활용한 FPGA 설계 교육 안내,23/02/08,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=435818&page=5&menu=page&menu_id=1011&search_field=&search_key=&search_cate=
672,AI학부 공지사항,2023년도 2월 공인어학시험 모의시험 실시 안내,23/02/03,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=435668&page=5&menu=page&menu_id=1011&search_field=&search_key=&search_cate=
673,AI학부 공지사항,2023학년도 신입생 수강신청 일정 변경 안내,23/02/02,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=435639&page=5&menu=page&menu_id=1011&search_field=&search_key=&search_cate=
674,AI학부 공지사항,2023년 졸업생 총장상 및 학부장상 수상 지원자 모집 관련 안내..,23/02/02,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=435637&page=5&menu=page&menu_id=1011&search_field=&search_key=&search_cate=
675,AI학부 공지사항,"[RIS사업 A-5,안동대] 2023학년도 대구경북혁신대학(DGM) 혁신인재 ..",23/02/02,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=435628&page=5&menu=page&menu_id=1011&search_field=&search_key=&search_cate=
676,AI학부 공지사항,2023-1학기 국내학점교류(대구사이버대학교) 신청 안내..,23/01/26,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=435379&page=5&menu=page&menu_id=1011&search_field=&search_key=&search_cate=
677,AI학부 공지사항,2023학년도 1학기 수강신청 주요 일정 안내,23/01/26,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=435353&page=5&menu=page&menu_id=1011&search_field=&search_key=&search_cate=
678,AI학부 공지사항,"2023-1학기 휴학(연기), 복학 신청 안내",23/01/26,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=435324&page=6&menu=page&menu_id=1011&search_field=&search_key=&search_cate=
679,AI학부 공지사항,"2023-1학기 국내학점교류(동국대학교, 숙명여자대학교) 신청 안내..",23/01/18,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=435235&page=6&menu=page&menu_id=1011&search_field=&search_key=&search_cate=
680,AI학부 공지사항,2023-1학기 국내학점교류(계명대학교) 신청 안내,23/01/18,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=435234&page=6&menu=page&menu_id=1011&search_field=&search_key=&search_cate=
681,AI학부 공지사항,"[군제대복학, 일반복학 학생 관련] 2022 AI학부 개편에 따른 전공배..",23/01/17,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=435175&page=6&menu=page&menu_id=1011&search_field=&search_key=&search_cate=
682,AI학부 공지사항,[공학교육혁신센터] 파이썬을 활용한 인공지능 자율주행 차량 제작 ..,23/01/16,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=435116&page=6&menu=page&menu_id=1011&search_field=&search_key=&search_cate=
683,AI학부 공지사항,[친환경배터리사업단] VR단기강좌 교육생 모집 안내..,23/01/16,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=435109&page=6&menu=page&menu_id=1011&search_field=&search_key=&search_cate=
684,AI학부 공지사항,2022학년도 제2학기 학사학위취득 유예(졸업연기) 신규 및 기간변경..,23/01/10,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=434929&page=6&menu=page&menu_id=1011&search_field=&search_key=&search_cate=
685,AI학부 공지사항,2023-1학기 국내학점교류(한국교원대학교) 신청 안내..,23/01/09,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=434893&page=6&menu=page&menu_id=1011&search_field=&search_key=&search_cate=
686,AI학부 공지사항,2023-1학기 국내학점교류(제주대학교) 신청 안내,23/01/04,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=434731&page=6&menu=page&menu_id=1011&search_field=&search_key=&search_cate=
687,AI학부 공지사항,2022학년도 2학기 마일리지 장학금 신청 안내,23/01/04,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=434730&page=6&menu=page&menu_id=1011&search_field=&search_key=&search_cate=
688,AI학부 공지사항,2023년도 1월 공인어학시험 모의토익 실시 안내,23/01/04,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=434729&page=6&menu=page&menu_id=1011&search_field=&search_key=&search_cate=
689,AI학부 공지사항,[RIS사업]제1회 미래차전환부품사업단 대학생 모형전기차 자율주행 ..,22/12/29,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=434628&page=6&menu=page&menu_id=1011&search_field=&search_key=&search_cate=
690,AI학부 공지사항,2023학년도 DGM 융합인재 모집 안내,22/12/27,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=434564&page=6&menu=page&menu_id=1011&search_field=&search_key=&search_cate=
691,AI학부 공지사항,2023학년도 제1학기 재입학 전형 실시 안내,22/12/23,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=434498&page=6&menu=page&menu_id=1011&search_field=&search_key=&search_cate=
692,AI학부 공지사항,신기술 분야(반도체) 취업 SKILL-UP 캠프 안내,22/12/13,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=433347&page=6&menu=page&menu_id=1011&search_field=&search_key=&search_cate=
693,AI학부 공지사항,2022-2 공학교육인증 이수포기서 제출 안내,22/12/12,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=433179&page=7&menu=page&menu_id=1011&search_field=&search_key=&search_cate=
694,AI학부 공지사항,2022학년도 폭력(성희롱·성폭력·성매매·가정폭력)예방교육 온라..,22/12/08,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=432718&page=7&menu=page&menu_id=1011&search_field=&search_key=&search_cate=
695,AI학부 공지사항,2022학년도 전기(2023.2월) 졸업예정자 대상 주요 학사일정 안내..,22/12/08,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=432681&page=7&menu=page&menu_id=1011&search_field=&search_key=&search_cate=
696,AI학부 공지사항,[지역선도대학육성사업단] 온라인 공동프로그램 모집 재안내..,22/12/07,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=432610&page=7&menu=page&menu_id=1011&search_field=&search_key=&search_cate=
697,AI학부 공지사항,2023학년도 AI학부 1차 종합설계 부품 신청 안내,22/12/02,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=432172&page=7&menu=page&menu_id=1011&search_field=&search_key=&search_cate=
698,AI학부 공지사항,2022학년도 2학기 졸업예정자 대상 진로취업카드 작성 안내..,22/12/01,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=431918&page=7&menu=page&menu_id=1011&search_field=&search_key=&search_cate=
699,AI학부 공지사항,[대학혁신]2022학년도 DU-HEART 인재인증제 안내,22/12/01,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=431884&page=7&menu=page&menu_id=1011&search_field=&search_key=&search_cate=
700,AI학부 공지사항,[대학혁신] 2023-1학기 DU-도전학기 참여자 모집 안내..,22/11/29,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=431420&page=7&menu=page&menu_id=1011&search_field=&search_key=&search_cate=
701,AI학부 공지사항,2023-1학기 국가장학금 1차 필수신청 안내,22/11/22,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=430505&page=7&menu=page&menu_id=1011&search_field=&search_key=&search_cate=
702,AI학부 공지사항,2022학년도 제2학기 캡스톤디자인 경진대회 안내,22/11/22,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=430406&page=7&menu=page&menu_id=1011&search_field=&search_key=&search_cate=
